longitude,latitude
30.993435,52.444053
30.993712,52.443521
30.992723,52.443579
30.994556,52.443385
30.991711,52.441647
30.991522,52.441224
30.993332,52.441210
30.999168,52.440448
31.001775,52.440690
31.000239,52.440377
30.327813,53.873349
30.325849,53.872332
30.323935,53.871344
30.325886,53.918162
30.325006,53.917843
30.324577,53.91815
30.329045,53.9167
30.329925,53.915799
30.328788,53.915306
30.327919,53.915208
30.329062,53.916159
30.328373,53.915866
30.327592,53.915708
30.325804,53.915291
30.325804,53.915291
30.326819,53.915682
30.286339,53.914437
30.285629,53.914889
30.286463,53.915221
30.285355,53.915554
30.28458,53.916
30.250248,53.931217
30.250312,53.930349
30.250258,53.932503
30.250682,53.933495
30.341714,53.865652
30.340584,53.864970
30.339898,53.864564
30.339168,53.864197
30.338396,53.863841
30.285331,53.917654
30.286527,53.918232
30.287911,53.914911
30.287257,53.914551
30.28849,53.91537
30.283282,53.913265
30.282321,53.912997
30.334982,53.867740
30.332986,53.865343
30.333072,53.866662
30.331431,53.866411
30.328244,53.868628
30.326477,53.869502
30.327097,53.870343
30.336071,53.863582
30.336807,53.86336
30.337561,53.863548
30.334514,53.864435
30.335519,53.867309
30.333587,53.866155
30.332600,53.867081
30.332193,53.867373
30.330282,53.868400
30.329059,53.869503
30.322676,53.872051
30.323268,53.873617
30.323405,53.874573
30.321342,53.873062
30.319878,53.873883
30.320968,53.874544
30.322314,53.874952
30.253252,53.933395
30.254325,53.932863
30.256728,53.932508
30.255519,53.932710
30.255419,53.931774
30.257372,53.931850
30.257466,53.931066
30.343826,53.867237
30.330383,53.871678
30.330708,53.872236
30.331582,53.872274
30.332995,53.872921
30.336626,53.872097
30.336103,53.872418
30.335560,53.875647
30.334551,53.874987
30.333543,53.874189
30.326674,53.879104
30.342015,53.866794
30.339878,53.867137
30.340400,53.867644
30.344942,53.868544
30.344255,53.868937
30.342861,53.867872
30.339075,53.867567
30.342861,53.868823
30.341466,53.869001
30.338667,53.869013
30.342010,53.870068
30.337117,53.869876
30.340832,53.870144
30.339673,53.869954
30.335770,53.869812
30.335341,53.871270
30.339266,53.871273
30.338299,53.871355
30.338585,53.872477
30.333447,53.872197
30.337276,53.872426
30.332470,53.872084
30.335646,53.873733
30.329500,53.875183
30.328083,53.875779
30.336182,53.875263
30.326517,53.877237
30.326674,53.879104
30.323770,53.877744
30.327461,53.879682
30.323491,53.879217
27.585367,53.839128
27.584954,53.837975
27.584819,53.838591
27.583894,53.838591
27.583696,53.837992
27.583175,53.837725
27.582501,53.838443
27.583319,53.839192
27.580651,53.839123
27.579753,53.83847
27.578468,53.838379
27.577992,53.838698
27.576716,53.838295
27.576851,53.837652
27.575207,53.838528
27.57297,53.839118
27.571587,53.839032
27.568371,53.838379
27.56842,53.837749
27.566619,53.838619
27.486285,53.880137
27.4860,53.8788
27.485474,53.878336
27.483588,53.878814
27.482205,53.8779
27.481558,53.879048
27.485412,53.846694
27.485043,53.846842
27.484594,53.846608
27.48189,53.847485
27.481468,53.845929
27.483381,53.845296
27.482851,53.845509
27.482474,53.845296
27.485124,53.848223
27.477587,53.845009
27.480561,53.849429
27.480857,53.850279
27.477479,53.850534
27.593122,53.856936
27.593552,53.856473
27.594013,53.856016
27.594356,53.855496
27.600889,53.849164
27.600482,53.848898
27.593015,53.857602
27.598958,53.857327
27.599167,53.856468
27.599596,53.856785
27.596156,53.854607
27.597898,53.854268
27.599318,53.854539
